,diposting_oleh,sedang_pembangunan,disetujui_pemerintah,total_ruangan,tipe_a_atau_b,kaki_persegi,siap_pindah,dijual_kembali,longitude,latitude,harga,harga_per_kaki_persegi,harga_per_ruang
314,Owner,0,0,3,tipe_a,1393.214227,1,1,19.062322,72.88075400000001,85.0,0.06101000000770162,28.333333333333332
315,Owner,0,0,2,tipe_a,900.3215434,1,1,30.768683000000003,76.650876,22.4,0.024880000000231026,11.2
316,Dealer,0,0,2,tipe_a,1000.0,1,1,19.18,72.96333,120.0,0.12,60.0
317,Owner,0,0,2,tipe_a,800.0,1,1,26.209302,78.194369,35.0,0.04375,17.5
318,Dealer,1,0,1,tipe_a,445.0304928000001,0,1,20.084522,72.900306,54.0,0.12134000000819717,54.0
319,Owner,0,0,2,tipe_a,1125.175809,1,1,12.96991,77.59796,56.0,0.04976999998761971,28.0
320,Dealer,0,0,2,tipe_a,1015.113918,1,1,19.283359,72.864964,90.0,0.08866000002967155,45.0
321,Owner,0,1,2,tipe_a,1200.4175369999998,1,1,23.185756,77.498465,23.0,0.019159999992569256,11.5
322,Dealer,0,1,1,tipe_a,1060.147122,1,1,13.23,77.7,49.0,0.04622000001995949,49.0
323,Owner,0,0,3,tipe_a,1654.8463359999998,1,1,9.930471,76.271273,70.0,0.04229999999226515,23.333333333333332
324,Dealer,0,0,3,tipe_a,1175.121811,1,1,22.54111,88.33778000000001,41.0,0.034890000012092366,13.666666666666666
325,Owner,0,0,1,tipe_a,412.0213282,1,1,20.379289,72.932048,8.5,0.02062999999814087,8.5
326,Dealer,0,0,3,tipe_a,1877.435352,1,1,22.340396,73.19706,53.0,0.028230000006945647,17.666666666666668
327,Dealer,1,0,2,tipe_a,1150.121065,0,1,50.817397,4.42145,38.0,0.03304000001078147,19.0
328,Owner,0,0,2,tipe_a,910.0529101,1,1,22.281878,70.752639,43.0,0.04724999999755509,21.5
329,Builder,1,1,2,tipe_a,1080.0,0,0,13.010349,77.712151,32.4,0.03,16.2
330,Dealer,0,1,3,tipe_a,1902.843071,1,1,12.96991,77.59796,170.0,0.08934000001937101,56.666666666666664
331,Owner,0,0,1,tipe_a,850.4606662,1,1,22.1764,75.8193,12.0,0.014109999999903582,12.0
332,Dealer,1,1,2,tipe_a,1051.223242,0,1,19.18,72.96333,110.0,0.10463999995920942,55.0
333,Dealer,0,1,2,tipe_a,945.0617925,1,1,24.69028,78.41889,91.0,0.09629000000018517,45.5
334,Owner,1,0,2,tipe_a,570.0958797999999,0,1,23.259859,77.427777,22.0,0.03858999999740044,11.0
335,Dealer,0,0,2,tipe_a,1050.070432,1,1,19.049989,73.077321,82.0,0.07808999996678319,41.0
337,Owner,0,0,2,tipe_a,800.0,1,1,22.403867,88.47000600000001,35.0,0.04375,17.5
338,Owner,0,0,2,tipe_a,750.0551511,1,1,12.919987,77.489265,34.0,0.045330000000849274,17.0
339,Dealer,0,0,2,tipe_a,1129.908619,1,1,28.409274,77.322293,91.5,0.08098000002954221,45.75
341,Dealer,0,0,2,tipe_a,896.6801117000001,1,1,30.662283,76.822397,28.9,0.032229999999898507,14.45
342,Owner,0,0,2,tipe_a,900.116144,1,1,16.198332,77.34239000000001,31.0,0.03444000000071102,15.5
343,Owner,0,0,3,tipe_a,1870.32419,1,1,28.874383,77.113251,75.0,0.04009999998984133,25.0
344,Owner,0,0,2,tipe_a,1288.102262,1,1,13.0306,77.6485,78.6,0.0610199999788526,39.3
346,Dealer,0,0,2,tipe_a,1066.408143,1,1,22.288976,73.128222,22.0,0.020630000009292875,11.0
349,Dealer,0,0,2,tipe_a,1261.625556,1,1,28.874383,77.113251,31.2,0.024730000000095117,15.6
350,Owner,0,0,2,tipe_a,1160.092807,1,1,13.0583,77.5732,45.0,0.03879000001419714,22.5
351,Dealer,1,1,2,tipe_a,828.7063893,0,1,12.91668,77.59196,100.0,0.12067000000382404,50.0
352,Owner,0,1,3,tipe_a,2015.021066,1,1,13.010349,77.712151,110.0,0.05459000000350368,36.666666666666664
354,Dealer,0,0,2,tipe_a,790.0334245,1,1,12.863492,77.74143000000001,26.0,0.0329099999996266,13.0
355,Builder,0,0,3,tipe_a,1358.024691,1,0,13.09,80.27,110.0,0.08100000002135455,36.666666666666664
356,Owner,0,0,1,tipe_a,850.1594049,1,1,21.800275,72.60499300000001,24.0,0.028229999999615365,24.0
357,Dealer,0,0,2,tipe_a,1115.075825,1,1,18.973908,73.02510600000001,100.0,0.0896800000125552,50.0
359,Dealer,0,0,2,tipe_a,1080.080235,1,1,22.519728,88.38573000000001,70.0,0.06480999997190025,35.0
364,Dealer,1,0,3,tipe_a,1894.179894,0,1,25.3945,81.8615,53.7,0.028350000002692458,17.900000000000002
366,Dealer,0,1,2,tipe_a,1269.146608,1,1,22.727017,75.93404100000001,40.6,0.031990000007942346,20.3
368,Builder,0,1,2,tipe_a,835.2668213,1,0,29.9055,75.2547,25.2,0.03017000000165097,12.6
369,Owner,0,0,2,tipe_a,1185.146168,1,1,22.54111,88.33778000000001,90.0,0.07594000000175506,45.0
370,Dealer,0,0,3,tipe_a,1289.872756,1,1,13.23,77.7,74.0,0.057369999990913835,24.666666666666668
374,Builder,0,0,2,tipe_a,845.007783,1,1,12.9974,80.0966,38.0,0.04496999999821304,19.0
375,Dealer,0,0,1,tipe_a,850.0,1,1,21.0,77.0,27.2,0.032,27.2
376,Dealer,1,1,2,tipe_a,923.0100988,0,1,24.69028,78.41889,85.0,0.09209000000163378,42.5
377,Owner,0,0,3,tipe_a,1490.312966,1,1,16.531879,80.670951,60.0,0.04025999999251164,20.0
378,Owner,0,0,3,tipe_a,1480.019734,1,1,26.222384,85.86210799999999,60.0,0.04053999998894609,20.0
379,Owner,0,0,3,tipe_a,1510.159253,1,1,12.8706,77.6279,110.0,0.07284000000760185,36.666666666666664
380,Dealer,1,1,1,tipe_a,453.0166793000001,0,1,24.69028,78.41889,66.0,0.145689999984069,66.0
381,Dealer,0,0,2,tipe_a,999.6079969,1,0,22.12947,73.41756,25.5,0.02550999999908064,12.75
382,Owner,0,0,2,tipe_a,1000.0,1,1,21.105779,79.078497,30.0,0.03,15.0
383,Owner,0,0,3,tipe_a,1350.135014,1,1,12.840956,77.659441,60.0,0.04443999998358683,20.0
384,Dealer,0,0,3,tipe_a,1231.578947,1,1,12.88784,77.654131,46.8,0.03800000001136752,15.6
385,Dealer,1,1,2,tipe_a,829.8850575,0,0,13.034709,80.105584,36.1,0.04349999999849377,18.05
386,Dealer,0,0,2,tipe_a,1069.7827519999998,1,1,28.629811,77.434197,32.5,0.030379999994615735,16.25
388,Dealer,0,0,4,tipe_a,2030.205496,1,1,30.698017,76.679016,82.0,0.04039000000815681,20.5
389,Dealer,0,0,2,tipe_a,978.7377658,1,1,28.368269,77.37273,29.0,0.02962999999933179,14.5
390,Dealer,1,1,3,tipe_a,1503.225806,0,1,26.91868,75.750399,46.6,0.031000000009313307,15.533333333333333
391,Dealer,1,1,2,tipe_a,804.8649615,0,1,12.808137,77.58308000000001,45.0,0.05591000000314959,22.5
392,Owner,0,0,3,tipe_a,1400.0518539999998,1,1,20.277511,85.810411,54.0,0.03856999999372881,18.0
393,Dealer,0,1,2,tipe_a,1251.091068,1,1,21.235342000000003,72.917751,43.0,0.034369999994277,21.5
394,Dealer,0,0,3,tipe_a,1850.424056,1,1,28.2102,76.8606,48.0,0.025939999993169132,16.0
395,Owner,0,0,2,tipe_a,711.0877008,1,1,12.732961,77.707059,27.0,0.03797000000087753,13.5
396,Owner,0,0,1,tipe_a,540.0540053999999,1,1,28.689982,77.339807,24.0,0.044440000000044444,24.0
397,Dealer,0,0,2,tipe_a,748.0,1,1,22.617564,88.427982,18.7,0.024999999999999998,9.35
398,Dealer,0,0,2,tipe_a,1166.039111,1,1,12.96991,77.59796,96.0,0.08232999999259888,48.0
400,Dealer,0,0,3,tipe_a,1700.071582,1,1,22.221142,88.281267,190.0,0.11175999999745893,63.333333333333336
401,Dealer,0,0,4,tipe_a,2175.202689,1,1,26.900926,75.775927,110.0,0.050570000007939486,27.5
403,Owner,0,0,3,tipe_a,1700.071582,1,1,27.56667,80.68333,95.0,0.05587999999872947,31.666666666666668
404,Owner,0,0,2,tipe_a,1080.246914,1,1,26.157856,91.827348,35.0,0.032399999987410284,17.5
405,Owner,0,0,3,tipe_a,1276.127613,1,1,13.04034,77.591347,58.0,0.04544999999149771,19.333333333333332
408,Dealer,0,0,3,tipe_a,935.0788138,1,1,22.5,88.35,35.0,0.03742999999942893,11.666666666666666
409,Dealer,0,0,1,tipe_a,550.0207555,1,1,19.050992,73.01794699999999,53.0,0.09636000000003637,53.0
410,Dealer,1,1,2,tipe_a,1094.8905109999998,0,1,30.684523,76.691728,51.0,0.04657999999782628,25.5
412,Dealer,0,1,2,tipe_a,1150.01465,1,1,27.16726,75.70950500000001,78.5,0.06825999999217401,39.25
413,Owner,0,0,2,tipe_a,936.1348034,1,1,10.999392,76.997254,45.0,0.04807000000060034,22.5
414,Dealer,0,1,2,tipe_a,1150.030066,1,1,18.5993,73.7625,76.5,0.06652000000841717,38.25
416,Owner,1,0,2,tipe_a,1173.020528,0,1,10.036626,77.48248199999999,84.0,0.0716099999914068,42.0
418,Dealer,0,0,2,tipe_a,950.1648245,1,1,28.535783,77.400502,49.0,0.05157000000056306,24.5
419,Owner,0,0,2,tipe_a,1045.12276,1,1,12.985206,77.663799,63.0,0.060280000026025654,31.5
420,Dealer,0,0,3,tipe_a,1969.667126,1,1,18.5853,73.7413,100.0,0.050770000006589946,33.333333333333336
421,Dealer,0,0,2,tipe_a,930.0661778,1,1,20.042481,74.473635,52.0,0.055909999999142,26.0
422,Dealer,0,0,2,tipe_a,1071.080818,1,1,19.2167,73.0833,55.0,0.05134999999598537,27.5
423,Dealer,1,1,3,tipe_a,1400.208986,0,1,30.651192,76.755011,67.0,0.04785000001421216,22.333333333333332
425,Dealer,0,0,4,tipe_a,1925.925926,1,1,30.692243,76.750614,130.0,0.06749999999740385,32.5
426,Owner,0,0,2,tipe_a,1053.001053,1,1,23.19635,72.633149,30.0,0.028490000000028493,15.0
427,Owner,0,0,2,tipe_a,1051.1562720000002,1,1,12.96991,77.59796,45.0,0.04280999999589023,22.5
428,Dealer,1,1,2,tipe_a,988.5365491,0,1,18.510418,73.781944,66.4,0.06716999999691767,33.2
429,Dealer,0,0,2,tipe_a,1300.034211,1,1,11.0,76.96667,38.0,0.02923000000959206,19.0
431,Owner,0,0,2,tipe_a,948.6166008,1,1,28.66667,77.41667,31.2,0.0328899999996711,15.6
432,Owner,0,0,3,tipe_a,1760.1987989999998,1,1,9.930471,76.271273,85.0,0.04828999999789229,28.333333333333332
433,Owner,0,0,2,tipe_a,850.1259446,1,1,28.21,76.87,27.0,0.031759999999416554,13.5
434,Dealer,0,1,1,tipe_a,654.9646319,1,1,19.049989,73.077321,50.0,0.07634000000115121,50.0
435,Dealer,0,0,2,tipe_a,1050.019091,1,1,19.256471,72.868815,110.0,0.10476000002556145,55.0
436,Owner,0,0,3,tipe_a,1267.05653,1,1,31.325966,75.57364100000001,65.0,0.05130000000868153,21.666666666666668
437,Dealer,0,0,3,tipe_a,1150.086256,1,1,26.809242,75.741434,40.0,0.03478000001419024,13.333333333333334
438,Dealer,1,1,3,tipe_a,844.8442017000001,0,1,28.406388,77.342588,26.3,0.031130000001277157,8.766666666666667
439,Dealer,0,1,2,tipe_a,1075.268817,1,1,28.583704,77.360401,100.0,0.09300000001767,50.0
442,Dealer,0,1,3,tipe_a,2058.1113800000003,1,1,28.546788,77.37849399999999,170.0,0.08260000000583058,56.666666666666664
444,Dealer,0,0,2,tipe_a,950.1187648,1,1,10.526103,76.19383,36.0,0.03789000000181872,18.0
446,Owner,0,0,2,tipe_a,749.4004796,1,1,21.23994,72.85651999999999,12.5,0.016680000000362957,6.25
449,Dealer,0,1,2,tipe_a,936.0223873,1,1,24.69028,78.41889,97.0,0.1036300000043813,48.5
450,Dealer,0,0,2,tipe_a,1100.3757380000002,1,1,26.832353,75.841749,20.5,0.018630000000963303,10.25
451,Dealer,0,0,2,tipe_a,704.0070843,1,1,13.04724,80.11142099999999,31.8,0.04517000000308094,15.9
452,Dealer,0,0,3,tipe_a,2000.0,1,1,9.935413,76.298608,130.0,0.065,43.333333333333336
453,Dealer,1,1,3,tipe_a,1678.6570739999995,0,1,28.595305,77.347365,63.0,0.03753000000761324,21.0
454,Dealer,0,1,1,tipe_a,411.1662322,1,0,18.966114,73.148278,48.9,0.11893000001083259,48.9
455,Owner,0,1,2,tipe_a,950.0285009,1,1,28.576117,77.382136,50.0,0.052629999997508496,25.0
457,Owner,0,0,1,tipe_a,630.2521008,1,1,18.4,76.58333,13.5,0.02142000000137088,13.5
458,Dealer,0,0,3,tipe_a,1823.154057,1,1,18.52361,73.84778,160.0,0.08775999997678748,53.333333333333336
460,Owner,0,0,3,tipe_a,1399.941055,1,1,18.531343,73.87771500000001,190.0,0.13572000001100046,63.333333333333336
461,Owner,0,0,3,tipe_a,1635.055592,1,1,12.96991,77.59796,100.0,0.06115999999589005,33.333333333333336
462,Dealer,0,1,3,tipe_a,1896.878772,1,1,28.362327,76.979049,110.0,0.05799000000617857,36.666666666666664
464,Dealer,0,0,3,tipe_a,1447.054818,1,1,22.53028,88.33417,85.0,0.058739999993559326,28.333333333333332
465,Owner,0,0,3,tipe_a,1640.112465,1,1,12.846186,77.693554,70.0,0.042679999996219777,23.333333333333332
466,Dealer,1,1,2,tipe_a,1110.053917,0,1,24.69028,78.41889,70.0,0.06305999999457684,35.0
469,Owner,0,1,1,tipe_a,410.0461302,1,1,26.781748,81.006714,16.0,0.039019999999014746,16.0
470,Dealer,0,0,3,tipe_a,1512.401694,1,1,20.029201,73.787918,100.0,0.06611999999518647,33.333333333333336
471,Dealer,0,0,2,tipe_a,912.0620202,1,1,19.216097,72.821721,120.0,0.1315700000025064,60.0
472,Dealer,0,0,2,tipe_a,795.097423,1,1,21.19233,79.062102,25.3,0.031820000000176075,12.65
473,Builder,1,1,1,tipe_a,443.5607219,0,0,18.440853,73.90536,29.0,0.06538000000491026,29.0
474,Dealer,0,0,3,tipe_a,1350.121359,1,1,12.96991,77.59796,44.5,0.032960000005451365,14.833333333333334
477,Owner,0,0,3,tipe_a,1897.278651,1,1,12.96991,77.59796,99.0,0.052179999995161486,33.0
478,Dealer,0,0,1,tipe_a,705.0092764,1,1,19.049989,73.077321,57.0,0.08085000000434037,57.0
479,Dealer,1,1,3,tipe_a,1510.989011,0,1,12.86,77.786,110.0,0.07279999999947055,36.666666666666664
481,Owner,1,0,2,tipe_a,1100.208147,0,1,20.100361,79.103607,37.0,0.03363000001489718,18.5
482,Dealer,0,0,1,tipe_a,650.0691562999999,1,1,19.148338,72.995687,47.0,0.07229999999924624,47.0
483,Dealer,1,1,1,tipe_a,502.6315789,0,0,12.9182,80.0824,19.1,0.038000000003581155,19.1
484,Dealer,1,0,2,tipe_a,999.6895374,0,1,19.2167,73.0833,64.4,0.06442000000069223,32.2
485,Dealer,1,1,1,tipe_a,628.9308176,0,0,13.11389,77.59833,37.0,0.05883000000094128,37.0
486,Owner,0,0,3,tipe_a,1050.2283109999998,1,1,23.507414,87.395907,23.0,0.02189999998962131,7.666666666666667
487,Dealer,0,0,2,tipe_a,1225.186104,1,1,18.52361,73.84778,79.0,0.06448000001149214,39.5
488,Dealer,0,0,3,tipe_a,1473.005999,1,1,22.54111,88.33778000000001,66.3,0.04500999998982353,22.099999999999998
489,Owner,0,0,2,tipe_a,1250.0,1,1,20.167837,72.77484,24.0,0.0192,12.0
490,Owner,0,0,3,tipe_a,1614.797416,1,1,12.890308,74.833347,55.0,0.03406000000683677,18.333333333333332
491,Owner,0,0,1,tipe_a,533.0243337,1,1,13.09,80.27,23.0,0.04315000000158529,23.0
493,Dealer,0,0,2,tipe_a,772.4137931,1,1,23.554673,87.274204,22.4,0.02900000000012946,11.2
494,Owner,0,0,2,tipe_a,900.116144,1,1,21.15389,79.08306,31.0,0.03444000000071102,15.5
495,Dealer,0,0,1,tipe_a,674.9662517,1,1,19.2836,72.8675,45.0,0.06666999999875697,45.0
496,Dealer,0,0,3,tipe_a,1773.0496449999998,1,1,28.9196,76.8972,120.0,0.06768000001488961,40.0
497,Owner,0,0,3,tipe_a,1200.0,1,1,26.91667,75.86667,45.0,0.0375,15.0
498,Dealer,0,1,3,tipe_a,2015.503876,1,1,26.781748,81.006714,78.0,0.03869999999940461,26.0
499,Owner,0,0,2,tipe_a,1075.05864,1,1,28.577673,77.389781,55.0,0.05115999997916393,27.5
500,Dealer,1,0,3,tipe_a,1190.322581,0,1,26.736714000000003,88.44771300000001,36.9,0.03099999999075881,12.299999999999999
501,Dealer,0,0,3,tipe_a,1220.886551,1,1,22.403867,88.47000600000001,65.0,0.05324000002028034,21.666666666666668
502,Dealer,0,0,2,tipe_a,1199.944189,1,1,30.689021,76.860403,86.0,0.07166999997864067,43.0
503,Dealer,0,0,3,tipe_a,1700.1545600000002,1,1,28.582887,77.339935,110.0,0.06469999998117817,36.666666666666664
504,Owner,0,0,2,tipe_a,875.1608752000001,1,1,17.683329999999998,75.91667,34.0,0.03884999999826317,17.0
505,Dealer,0,0,3,tipe_a,1518.151815,1,1,12.896796,77.5724,92.0,0.06060000000724566,30.666666666666668
506,Dealer,0,0,1,tipe_a,739.9817851,1,1,18.558319,73.77588,65.0,0.0878399999956972,65.0
508,Owner,0,0,2,tipe_a,1350.154936,1,1,9.930471,76.271273,61.0,0.045179999993719244,30.5
509,Dealer,1,1,3,tipe_a,1679.966401,0,1,28.429614,77.481711,120.0,0.0714299999860533,40.0
512,Dealer,1,0,3,tipe_a,1350.024546,0,1,21.178534,79.64665600000001,55.0,0.04073999999700746,18.333333333333332
513,Dealer,0,0,3,tipe_a,1954.686806,1,1,28.9196,76.8972,88.0,0.045019999996869065,29.333333333333332
514,Dealer,0,0,2,tipe_a,1500.0,1,1,22.328394,73.176639,48.0,0.032,24.0
515,Dealer,0,0,2,tipe_a,1192.307692,1,1,26.265915000000003,73.004593,62.0,0.052000000013419354,31.0
516,Owner,0,0,3,tipe_a,1000.0,1,1,23.280294,77.36573100000001,40.0,0.04,13.333333333333334
517,Dealer,0,1,3,tipe_a,1556.247221,1,0,22.288976,73.128222,35.0,0.022489999999813652,11.666666666666666
519,Dealer,0,1,2,tipe_a,1072.194425,1,1,28.698133,77.335746,30.0,0.027979999989274335,15.0
520,Dealer,0,1,3,tipe_a,1626.898048,1,1,24.69028,78.41889,180.0,0.11063999998111744,60.0
521,Owner,0,0,2,tipe_a,700.1647446000001,1,1,21.163131,81.306849,17.0,0.024280000001588194,8.5
522,Dealer,0,0,3,tipe_a,1336.184773,1,1,13.114624,80.188519,78.1,0.05845000001358345,26.03333333333333
523,Owner,0,0,1,tipe_a,535.0028458,1,1,18.47954,73.875229,47.0,0.0878499999934019,47.0
524,Dealer,0,1,2,tipe_a,882.0536017000001,1,1,19.256471,72.868815,78.0,0.08843000000189218,39.0
525,Dealer,0,1,2,tipe_a,650.0397984,1,1,18.651598,73.735448,49.0,0.07537999999478186,24.5
526,Dealer,1,1,3,tipe_a,1370.07874,0,1,12.86,77.786,87.0,0.06350000000729886,29.0
527,Dealer,0,0,3,tipe_a,1930.235765,1,1,12.905368,77.580403,140.0,0.07252999998163437,46.666666666666664
529,Dealer,1,1,3,tipe_a,1000.0,0,1,19.218498,72.992114,94.0,0.094,31.333333333333332
530,Owner,0,0,2,tipe_a,650.0956022999999,1,1,18.439098,74.35197,17.0,0.02614999999977696,8.5
532,Dealer,0,0,3,tipe_a,2026.929202,1,1,28.41667,77.3,140.0,0.06907000000881136,46.666666666666664
534,Owner,0,0,3,tipe_a,1495.35923,1,1,28.990399,77.059442,43.5,0.029089999999531886,14.5
535,Dealer,0,0,2,tipe_a,800.0,1,1,26.9883,75.5846,13.0,0.01625,6.5
536,Dealer,0,0,3,tipe_a,1821.125051,1,1,22.5922,88.484911,90.0,0.04941999998878715,30.0
537,Dealer,0,0,2,tipe_a,940.8075265,1,1,28.574502000000003,77.328608,120.0,0.1275499999946057,60.0
538,Owner,0,0,2,tipe_a,1250.0,1,1,28.9196,76.8972,52.0,0.0416,26.0
539,Owner,1,0,2,tipe_a,1209.816799,0,1,16.498435999999998,80.653706,35.0,0.028930000004074998,17.5
540,Dealer,0,0,1,tipe_a,550.017188,1,1,18.129209,76.758924,32.0,0.058180000003927146,32.0
541,Dealer,0,0,2,tipe_a,1150.0,1,1,22.3,73.2,23.0,0.02,11.5
542,Dealer,0,0,2,tipe_a,1225.201072,1,1,12.9816,77.6729,45.7,0.037300000011753175,22.85
546,Owner,0,0,1,tipe_a,666.0088800999999,1,1,21.142359,72.862596,13.5,0.020270000000560055,13.5
547,Dealer,0,0,2,tipe_a,1110.045224,1,1,24.69028,78.41889,81.0,0.07297000000425208,40.5
548,Owner,0,0,1,tipe_a,950.3239741,1,1,21.12904,72.858164,22.0,0.023149999999563308,22.0
549,Owner,0,0,2,tipe_a,1349.325337,1,1,30.65,76.82,45.0,0.03335000000818928,22.5
550,Dealer,1,1,2,tipe_a,530.2378905,0,0,18.6182,73.7447,55.5,0.1046700000025743,27.75
551,Owner,0,0,2,tipe_a,1200.274348,1,1,21.1677,72.8382,35.0,0.029160000010264323,17.5
556,Owner,0,1,2,tipe_a,942.0022165,1,1,12.96991,77.59796,51.0,0.05413999999860934,25.5
557,Builder,1,1,1,tipe_a,301.91711630000003,0,0,19.076057,73.097319,26.3,0.08710999999704223,26.3
558,Dealer,0,0,2,tipe_a,900.090009,1,1,28.9196,76.8972,40.0,0.04444000000004444,20.0
560,Dealer,0,0,2,tipe_a,852.9776675,1,1,19.256471,72.868815,110.0,0.1289599999990621,55.0
561,Dealer,0,0,3,tipe_a,2106.897316,1,1,28.9196,76.8972,190.0,0.09018000002046611,63.333333333333336
563,Dealer,0,0,2,tipe_a,1600.134748,1,1,12.96991,77.59796,95.0,0.05937000000702441,47.5
564,Dealer,0,0,3,tipe_a,1326.963907,1,1,12.96991,77.59796,75.0,0.05651999998218489,25.0
565,Dealer,0,1,3,tipe_a,1505.011565,1,1,12.86,77.786,97.6,0.06485000000647835,32.53333333333333
566,Dealer,0,1,2,tipe_a,1296.111665,1,1,13.055985,77.622157,78.0,0.060180000000231465,39.0
568,Dealer,0,0,2,tipe_a,1400.147384,1,1,35.0,136.0,76.0,0.05427999999748598,38.0
571,Owner,0,0,1,tipe_a,284.0012622,1,1,21.734206,70.456703,9.0,0.03169000000310562,9.0
572,Dealer,0,0,2,tipe_a,1299.89295,1,1,18.52361,73.84778,85.0,0.06538999999961535,42.5
573,Owner,0,1,3,tipe_a,1300.131062,1,1,28.579004,77.431173,49.6,0.03814999998823196,16.533333333333335
574,Dealer,0,0,2,tipe_a,1165.13904,1,1,12.9958935,77.761394,75.0,0.06436999999588032,37.5
575,Dealer,0,1,2,tipe_a,1135.241856,1,1,13.054202,77.674002,46.0,0.04051999999548994,23.0
576,Dealer,0,0,3,tipe_a,1645.141451,1,1,22.7808,86.1522,53.5,0.03252000000819383,17.833333333333332
577,Dealer,0,0,4,tipe_a,2141.46658,1,1,28.368269,77.37273,66.0,0.03082000000205467,16.5
578,Dealer,1,1,3,tipe_a,1777.975331,0,0,28.510034,77.06508000000001,160.0,0.08998999997936416,53.333333333333336
579,Dealer,0,1,2,tipe_a,947.6389335,1,1,26.900926,75.775927,29.5,0.03113000000015301,14.75
580,Owner,0,0,3,tipe_a,1100.196464,1,1,27.073397,75.594316,28.0,0.025449999992001426,9.333333333333334
582,Dealer,0,0,2,tipe_a,797.0849465,1,1,13.042089,80.124264,35.0,0.043909999998977524,17.5
583,Owner,0,0,2,tipe_a,823.0452675,1,1,11.169483,76.616001,34.0,0.04130999999948362,17.0
584,Owner,0,0,2,tipe_a,630.1502666,1,1,26.91667,75.86667,13.0,0.02063000000006665,6.5
585,Owner,0,0,3,tipe_a,1300.284437,1,1,24.03687,85.3782,32.0,0.02461000000417601,10.666666666666666
586,Dealer,0,0,3,tipe_a,1785.469029,1,1,28.385415,76.964613,130.0,0.07280999999916549,43.333333333333336
587,Dealer,0,0,3,tipe_a,1995.609659,1,1,22.5922,88.484911,100.0,0.050109999993741265,33.333333333333336
589,Dealer,0,0,3,tipe_a,1724.1379309999998,1,1,12.973237,77.64685899999999,34.0,0.0197200000003944,11.333333333333334
590,Dealer,0,0,3,tipe_a,1699.346405,1,1,22.312358,73.145436,26.0,0.015300000002059616,8.666666666666666
591,Owner,0,0,2,tipe_a,1270.417423,1,1,26.906098,75.825254,35.0,0.027549999997126925,17.5
592,Owner,0,1,1,tipe_a,675.0392465,1,1,25.415663,86.144871,43.0,0.06369999999696314,43.0
593,Dealer,0,1,3,tipe_a,1625.282167,1,1,28.577673,77.389781,72.0,0.04430000000116903,24.0
594,Owner,0,0,3,tipe_a,1655.878368,1,1,12.326657,76.63796500000001,110.0,0.06643000000830979,36.666666666666664
595,Owner,0,0,3,tipe_a,1650.252861,1,1,16.609758,80.617778,62.0,0.03757000000741099,20.666666666666668
596,Dealer,0,0,1,tipe_a,650.1011268,1,1,24.6902,78.416,22.5,0.0346100000022335,22.5
597,Owner,0,0,4,tipe_a,1750.051472,1,1,28.6221,77.3674,85.0,0.0485700000028342,21.25
598,Owner,1,0,3,tipe_a,1400.0,0,1,17.80268,83.35613599999999,51.8,0.037,17.266666666666666
600,Dealer,0,1,2,tipe_a,1150.190114,1,1,28.5035,77.426447,48.4,0.042080000002503934,24.2
601,Dealer,1,1,3,tipe_a,1767.3521850000002,0,1,12.9255,77.6765,110.0,0.06224000000316857,36.666666666666664
602,Dealer,0,1,2,tipe_a,800.1361933999999,1,1,28.406388,77.342588,23.5,0.029369999999802537,11.75
603,Dealer,0,0,3,tipe_a,1250.0,1,1,22.403867,88.47000600000001,45.0,0.036,15.0
604,Owner,0,0,1,tipe_a,609.0764331,1,1,23.399528,85.357421,15.3,0.025120000000866886,15.3
605,Owner,0,0,2,tipe_a,2000.0,1,1,18.4543,73.1147,60.0,0.03,30.0
606,Dealer,0,0,3,tipe_a,1250.0,1,1,12.928575,77.58572099999999,45.0,0.036,15.0
607,Dealer,0,0,2,tipe_a,954.7934528,1,1,26.8626,75.7633,24.5,0.025660000001206544,12.25
608,Dealer,1,1,1,tipe_a,453.0011325,0,0,19.249861,72.96386600000001,64.0,0.141280000000883,64.0
609,Dealer,0,0,2,tipe_a,550.0442,1,1,19.18,72.96333,56.0,0.10180999999636392,28.0
610,Dealer,0,0,3,tipe_a,2051.158301,1,1,22.5922,88.484911,85.0,0.041440000003198196,28.333333333333332
612,Owner,0,0,2,tipe_a,1159.243441,1,1,20.26444,85.82806,38.0,0.03278000000346778,19.0
613,Owner,0,0,2,tipe_a,940.2914904,1,1,12.756152,77.856172,20.0,0.02126999999914069,10.0
614,Dealer,0,1,3,tipe_a,1750.087504,1,1,19.1758,72.8643,200.0,0.11428000002450163,66.66666666666667
615,Dealer,0,0,3,tipe_a,1474.993653,1,1,22.760061,75.928572,58.1,0.039390000005647484,19.366666666666667
616,Owner,0,0,2,tipe_a,800.0,1,1,28.6711,77.3683,25.0,0.03125,12.5
617,Dealer,0,1,3,tipe_a,1678.947368,1,1,26.91868,75.750399,63.8,0.03800000000952978,21.266666666666666
619,Dealer,0,0,1,tipe_a,675.024108,1,1,18.975268,73.109062,42.0,0.062220000000355546,42.0
620,Dealer,0,0,2,tipe_a,1302.241066,1,1,21.17,72.83,43.0,0.03302000000052217,21.5
621,Owner,0,0,2,tipe_a,1166.180758,1,1,13.0814,77.5566,60.0,0.05145000000077175,30.0
622,Owner,0,0,2,tipe_a,549.7771174,1,1,22.29691,70.79836,18.5,0.03364999999907235,9.25
